id;type;geometry_name;geometry_type;geometry_coordinates;Longitude;Latitude;Satélite;País;Estado;Município;Datetime;Risco de Fogo;Precipitação;Dias sem Chuva;Data;Hora
focos_ams_24h.64c766a9-1144-3c58-bcb3-0e1a0c140bef;Feature;geom;Point;[-90.2541, -0.5015];-90,2541;-0,5015;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:08-03:00;0,98;0,0;-999,0;29/03/2023;15:55:08
focos_ams_24h.08b7e8a8-5d74-3fe3-a6a8-cc1a793ebdff;Feature;geom;Point;[-91.422, -0.4655];-91,422;-0,4655;GOES-16;Ecuador;Galápagos;Isabela;2023-03-29 15:55:08-03:00;-999,0;0,3;1,0;29/03/2023;15:55:08
focos_ams_24h.1c1f143b-517b-358e-8f67-8e4a0396865d;Feature;geom;Point;[-90.5973, -0.3557];-90,5973;-0,3557;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:07-03:00;-999,0;0,97;0,0;29/03/2023;15:55:07
focos_ams_24h.a4f6791c-6417-3dc7-ae23-4d2a4fb4490b;Feature;geom;Point;[-90.5781, -0.3192];-90,5781;-0,3192;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:07-03:00;-999,0;1,04;0,0;29/03/2023;15:55:07
focos_ams_24h.abbaa821-6935-3de5-ba7f-ee26c82906e0;Feature;geom;Point;[-90.5782, -0.3375];-90,5782;-0,3375;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:07-03:00;-999,0;0,95;0,0;29/03/2023;15:55:07
focos_ams_24h.b839af2b-11f3-30b9-8b8c-6e3dbdffcf5e;Feature;geom;Point;[-90.5781, -0.301];-90,5781;-0,301;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:07-03:00;-999,0;1,21;0,0;29/03/2023;15:55:07
focos_ams_24h.3e8da613-2973-3927-a59a-c7f82861015b;Feature;geom;Point;[-90.5973, -0.3375];-90,5973;-0,3375;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:07-03:00;-999,0;1,15;0,0;29/03/2023;15:55:07
focos_ams_24h.9d8e4d85-e29c-3985-82f4-010f073bdbf7;Feature;geom;Point;[-90.5972, -0.3193];-90,5972;-0,3193;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:07-03:00;-999,0;1,33;0,0;29/03/2023;15:55:07
focos_ams_24h.9ef769e0-8654-316b-85ea-939c017242c2;Feature;geom;Point;[-90.559, -0.3192];-90,559;-0,3192;GOES-16;Ecuador;Galápagos;Santa Cruz;2023-03-29 15:55:07-03:00;-999,0;0,78;0,0;29/03/2023;15:55:07
focos_ams_24h.d9939913-1f90-3c6e-9317-bebcb0e5e530;Feature;geom;Point;[-91.1908, -0.1004];-91,1908;-0,1004;GOES-16;Ecuador;Galápagos;Isabela;2023-03-29 15:55:06-03:00;-999,0;0,0;0,0;29/03/2023;15:55:06
focos_ams_24h.539c0b4b-3b94-3556-a3e9-e3b326de19fb;Feature;geom;Point;[-69.5544, 6.4148];-69,5544;6,4148;GOES-16;Venezuela;Apure;Rómulo Gallegos;2023-03-29 15:54:28-03:00;1,0;0,0;15,0;29/03/2023;15:54:28
focos_ams_24h.d48da9a7-7e38-3564-ae03-1bbce5bf5ab7;Feature;geom;Point;[-75.0455, 7.5465];-75,0455;7,5465;GOES-16;Colombia;Antioquia;Zaragoza;2023-03-29 15:54:22-03:00;0,02;9,8;5,0;29/03/2023;15:54:22
focos_ams_24h.533fdead-cc57-3ace-8aa5-04613d35dad4;Feature;geom;Point;[-75.0273, 7.5465];-75,0273;7,5465;GOES-16;Colombia;Antioquia;Zaragoza;2023-03-29 15:54:22-03:00;0,03;9,6;5,0;29/03/2023;15:54:22
focos_ams_24h.588b94b7-3310-3ac9-82b2-c85dfd8dbf3d;Feature;geom;Point;[-66.9057, 7.6335];-66,9057;7,6335;GOES-16;Venezuela;Apure;San Fernando;2023-03-29 15:54:21-03:00;1,0;0,94;9,0;29/03/2023;15:54:21
focos_ams_24h.afbfb82a-5c8e-355e-8fed-3e2e1aea8ec2;Feature;geom;Point;[-66.851, 7.5969];-66,851;7,5969;GOES-16;Venezuela;Apure;San Fernando;2023-03-29 15:54:21-03:00;1,0;1,79;16,0;29/03/2023;15:54:21
focos_ams_24h.84a2c85f-8ca9-3774-bda7-cf84af009502;Feature;geom;Point;[-66.7758, 7.6524];-66,7758;7,6524;GOES-16;Venezuela;Apure;San Fernando;2023-03-29 15:54:21-03:00;1,0;1,63;31,0;29/03/2023;15:54:21
focos_ams_24h.15698713-278f-3af7-b79a-97e1a59c8ac3;Feature;geom;Point;[-68.3068, 7.6477];-68,3068;7,6477;GOES-16;Venezuela;Apure;Achaguas;2023-03-29 15:54:21-03:00;1,0;0,0;18,0;29/03/2023;15:54:21
focos_ams_24h.71a9b809-d3f7-3026-96d9-9e3af1e4df56;Feature;geom;Point;[-66.8326, 7.597];-66,8326;7,597;GOES-16;Venezuela;Apure;San Fernando;2023-03-29 15:54:21-03:00;1,0;1,7;18,0;29/03/2023;15:54:21
focos_ams_24h.ed2f2db3-4e7a-330c-ac24-0ba03455c77f;Feature;geom;Point;[-67.8059, 7.8332];-67,8059;7,8332;GOES-16;Venezuela;Barinas;Arismendi;2023-03-29 15:54:20-03:00;1,0;0,0;9,0;29/03/2023;15:54:20
focos_ams_24h.78bd0a5d-8f9c-3b5c-9541-777a951f7ea5;Feature;geom;Point;[-66.9362, 7.9097];-66,9362;7,9097;GOES-16;Venezuela;Guárico;San Gerónimo de Guayabal;2023-03-29 15:54:20-03:00;1,0;0,0;16,0;29/03/2023;15:54:20
focos_ams_24h.acf265c6-495c-3c43-ba9c-da6d1af95956;Feature;geom;Point;[-66.6956, 7.9106];-66,6956;7,9106;GOES-16;Venezuela;Guárico;Las Mercedes;2023-03-29 15:54:20-03:00;1,0;0,1;40,0;29/03/2023;15:54:20
focos_ams_24h.1057e7d5-d233-3c31-847f-ba6f6039a8d3;Feature;geom;Point;[-68.3599, 7.7579];-68,3599;7,7579;GOES-16;Venezuela;Apure;Achaguas;2023-03-29 15:54:20-03:00;1,0;0,0;17,0;29/03/2023;15:54:20
focos_ams_24h.4459efb0-867d-3d0d-ab1e-f1885b024525;Feature;geom;Point;[-68.4487, 7.9234];-68,4487;7,9234;GOES-16;Venezuela;Apure;Achaguas;2023-03-29 15:54:20-03:00;1,0;0,0;15,0;29/03/2023;15:54:20
focos_ams_24h.4639e18a-cf73-35ce-8d87-2190f6d5e7a1;Feature;geom;Point;[-68.3592, 7.7948];-68,3592;7,7948;GOES-16;Venezuela;Apure;Achaguas;2023-03-29 15:54:20-03:00;1,0;0,0;16,0;29/03/2023;15:54:20
focos_ams_24h.e47935f3-9902-3f9e-9a15-42476e33e466;Feature;geom;Point;[-68.1173, 7.9244];-68,1173;7,9244;GOES-16;Venezuela;Barinas;Arismendi;2023-03-29 15:54:20-03:00;1,0;0,0;19,0;29/03/2023;15:54:20
focos_ams_24h.43e3c830-acb7-3b1c-aa39-2187ba05d325;Feature;geom;Point;[-65.6743, 7.9328];-65,6743;7,9328;GOES-16;Venezuela;Guárico;Infante;2023-03-29 15:54:20-03:00;1,0;0,0;22,0;29/03/2023;15:54:20
focos_ams_24h.9ee50b2e-89f5-34ff-adb3-d9eb60dc4e70;Feature;geom;Point;[-68.3596, 7.7764];-68,3596;7,7764;GOES-16;Venezuela;Apure;Achaguas;2023-03-29 15:54:20-03:00;1,0;0,0;17,0;29/03/2023;15:54:20
focos_ams_24h.a882ace9-5e36-3d96-8278-8499577d6efd;Feature;geom;Point;[-67.9327, 7.9434];-67,9327;7,9434;GOES-16;Venezuela;Barinas;Arismendi;2023-03-29 15:54:19-03:00;1,0;0,0;18,0;29/03/2023;15:54:19
focos_ams_24h.b2c1bc3d-56e0-3d76-b3b5-b9f5e3ab5c5f;Feature;geom;Point;[-66.8948, 8.0942];-66,8948;8,0942;GOES-16;Venezuela;Guárico;Miranda;2023-03-29 15:54:19-03:00;1,0;0,0;15,0;29/03/2023;15:54:19
focos_ams_24h.089b2782-3d0e-3e33-b9d0-d7fa09d3e1c0;Feature;geom;Point;[-67.877, 7.962];-67,877;7,962;GOES-16;Venezuela;Barinas;Arismendi;2023-03-29 15:54:19-03:00;1,0;0,0;19,0;29/03/2023;15:54:19
focos_ams_24h.d962b47d-798f-3722-a8ca-b7f0615e6e39;Feature;geom;Point;[-74.8997, 8.2825];-74,8997;8,2825;GOES-16;Colombia;Córdoba;Ayapel;2023-03-29 15:54:17-03:00;0,0;16,7;2,0;29/03/2023;15:54:17
focos_ams_24h.e59b3f96-fcaf-3f05-8761-c3fe5ba92a19;Feature;geom;Point;[-67.0185, 8.3337];-67,0185;8,3337;GOES-16;Venezuela;Guárico;Miranda;2023-03-29 15:54:17-03:00;1,0;0,0;15,0;29/03/2023;15:54:17
focos_ams_24h.a8ec5868-74f9-3139-9413-9393a343a23c;Feature;geom;Point;[-73.6593, 8.4303];-73,6593;8,4303;GOES-16;Colombia;Cesar;Gamarra;2023-03-29 15:54:17-03:00;0,28;3,2;7,0;29/03/2023;15:54:17
focos_ams_24h.63f46db5-04d2-32e2-9858-4770ae569dd4;Feature;geom;Point;[-73.6592, 8.4488];-73,6592;8,4488;GOES-16;Colombia;Cesar;Gamarra;2023-03-29 15:54:16-03:00;0,29;3,06;7,0;29/03/2023;15:54:16
focos_ams_24h.1c9efe5e-5124-3185-8e41-073309cfdd5c;Feature;geom;Point;[-68.0438, 8.7735];-68,0438;8,7735;GOES-16;Venezuela;Cojedes;Pao de San Juan Bautista;2023-03-29 15:54:15-03:00;1,0;0,0;18,0;29/03/2023;15:54:15
focos_ams_24h.d75c99ac-a48b-37b8-b100-9319bf80380e;Feature;geom;Point;[-63.398, 8.8124];-63,398;8,8124;GOES-16;Venezuela;Anzoátegui;Independencia;2023-03-29 15:54:15-03:00;1,0;0,0;16,0;29/03/2023;15:54:15
focos_ams_24h.d68fbc8b-1622-3f4c-b24d-796fdd975b0f;Feature;geom;Point;[-63.2063, 8.8876];-63,2063;8,8876;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:14-03:00;1,0;0,0;17,0;29/03/2023;15:54:14
focos_ams_24h.61f81cac-0c0f-3644-9590-9928be265748;Feature;geom;Point;[-63.3029, 8.8314];-63,3029;8,8314;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:14-03:00;1,0;0,0;17,0;29/03/2023;15:54:14
focos_ams_24h.f0c6e036-fd64-3642-b227-e98120ce862f;Feature;geom;Point;[-68.2277, 8.8098];-68,2277;8,8098;GOES-16;Venezuela;Cojedes;Girardot;2023-03-29 15:54:14-03:00;1,0;0,0;18,0;29/03/2023;15:54:14
focos_ams_24h.1fb9c6e1-3b9d-3f93-b50c-b7c794039a43;Feature;geom;Point;[-63.3211, 8.8498];-63,3211;8,8498;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:14-03:00;1,0;0,0;16,0;29/03/2023;15:54:14
focos_ams_24h.1cb5e093-8b3b-3f86-959d-fd73e52fdb1a;Feature;geom;Point;[-63.2441, 8.8873];-63,2441;8,8873;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:14-03:00;1,0;0,0;18,0;29/03/2023;15:54:14
focos_ams_24h.dd956c6b-001b-3135-94d4-0b78fb8c9df2;Feature;geom;Point;[-62.806, 8.964];-62,806;8,964;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:14-03:00;1,0;0,0;11,0;29/03/2023;15:54:14
focos_ams_24h.f6b77188-3f6c-3434-baea-3e929fffc7ac;Feature;geom;Point;[-74.936, 9.0391];-74,936;9,0391;GOES-16;Colombia;Sucre;San Benito Abad;2023-03-29 15:54:13-03:00;0,21;1,42;8,0;29/03/2023;15:54:13
focos_ams_24h.a0b6f973-134d-36ae-93f4-5c07c6a23e06;Feature;geom;Point;[-63.0264, 9.1297];-63,0264;9,1297;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:13-03:00;1,0;0,0;16,0;29/03/2023;15:54:13
focos_ams_24h.c85be05c-d394-3779-9573-aad1198cc4b1;Feature;geom;Point;[-64.7054, 9.0649];-64,7054;9,0649;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-29 15:54:13-03:00;1,0;0,0;29,0;29/03/2023;15:54:13
focos_ams_24h.989d4f14-c18c-30d1-9312-c7b33e213968;Feature;geom;Point;[-63.0484, 9.0554];-63,0484;9,0554;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:13-03:00;1,0;0,0;16,0;29/03/2023;15:54:13
focos_ams_24h.835784f3-aeea-3e8e-a8a3-4bf708b8f1bc;Feature;geom;Point;[-64.6866, 9.065];-64,6866;9,065;GOES-16;Venezuela;Anzoátegui;Aragua;2023-03-29 15:54:13-03:00;1,0;0,0;28,0;29/03/2023;15:54:13
focos_ams_24h.160afe6f-cc32-377f-848e-28af7781d815;Feature;geom;Point;[-62.364, 9.0966];-62,364;9,0966;GOES-16;Venezuela;Monagas;Libertador;2023-03-29 15:54:13-03:00;1,0;0,0;12,0;29/03/2023;15:54:13
focos_ams_24h.d34f7930-7a2a-3dbe-b484-bcf0761ca023;Feature;geom;Point;[-63.0287, 9.074];-63,0287;9,074;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:13-03:00;1,0;0,0;16,0;29/03/2023;15:54:13
focos_ams_24h.be5d4b21-9984-3fb3-b8a9-85b0dcc98c09;Feature;geom;Point;[-62.6117, 9.0765];-62,6117;9,0765;GOES-16;Venezuela;Monagas;Libertador;2023-03-29 15:54:13-03:00;1,0;0,0;13,0;29/03/2023;15:54:13
focos_ams_24h.7422a845-035c-3348-8369-22ace30d1479;Feature;geom;Point;[-64.4937, 9.2144];-64,4937;9,2144;GOES-16;Venezuela;Anzoátegui;Anaco;2023-03-29 15:54:12-03:00;1,0;0,0;30,0;29/03/2023;15:54:12
focos_ams_24h.d1317b8e-66e2-3ecb-b84a-9219f32d4624;Feature;geom;Point;[-64.0242, 9.1983];-64,0242;9,1983;GOES-16;Venezuela;Anzoátegui;Freites;2023-03-29 15:54:12-03:00;1,0;0,0;15,0;29/03/2023;15:54:12
focos_ams_24h.024f87bb-e60b-3303-b0c9-73c4919d49a9;Feature;geom;Point;[-63.1474, 9.4075];-63,1474;9,4075;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:11-03:00;1,0;0,0;26,0;29/03/2023;15:54:11
focos_ams_24h.ae53ea81-d429-34fb-9126-e7c7d0e6205b;Feature;geom;Point;[-63.4471, 9.4801];-63,4471;9,4801;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-29 15:54:11-03:00;1,0;0,0;14,0;29/03/2023;15:54:11
focos_ams_24h.1a93a743-3853-3e79-b585-7494c2d6df6b;Feature;geom;Point;[-63.4077, 9.5175];-63,4077;9,5175;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:11-03:00;1,0;0,0;15,0;29/03/2023;15:54:11
focos_ams_24h.cead69a3-3a86-3d2e-8912-320c75c09290;Feature;geom;Point;[-63.4282, 9.4802];-63,4282;9,4802;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-29 15:54:11-03:00;1,0;0,0;15,0;29/03/2023;15:54:11
focos_ams_24h.43fd7630-5479-32d3-b7b9-fc6450d09c2f;Feature;geom;Point;[-63.4267, 9.5174];-63,4267;9,5174;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-29 15:54:11-03:00;1,0;0,0;15,0;29/03/2023;15:54:11
focos_ams_24h.e6fc1249-0bac-3d0b-a3ed-54ed4d49e223;Feature;geom;Point;[-63.4274, 9.4988];-63,4274;9,4988;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-29 15:54:11-03:00;1,0;0,0;15,0;29/03/2023;15:54:11
focos_ams_24h.4a7ed02b-d6c2-3d92-9e46-e7df6e84da62;Feature;geom;Point;[-63.4085, 9.4989];-63,4085;9,4989;GOES-16;Venezuela;Monagas;Maturín;2023-03-29 15:54:11-03:00;1,0;0,0;14,0;29/03/2023;15:54:11
focos_ams_24h.1e84a6f3-adcf-3586-83dd-bcb88bf6d1e8;Feature;geom;Point;[-63.5733, 9.6281];-63,5733;9,6281;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-29 15:54:10-03:00;1,0;0,0;15,0;29/03/2023;15:54:10
focos_ams_24h.d01198a5-9bfe-3e1c-bf1b-56da0cf3a46d;Feature;geom;Point;[-61.9742, 9.7126];-61,9742;9,7126;GOES-16;Venezuela;Delta Amacuro;Pedernales;2023-03-29 15:54:10-03:00;0,73;0,0;0,0;29/03/2023;15:54:10
focos_ams_24h.5e5589f6-9bb8-3746-b67e-f554a9b22fa0;Feature;geom;Point;[-63.5544, 9.6282];-63,5544;9,6282;GOES-16;Venezuela;Monagas;Santa Barbara;2023-03-29 15:54:10-03:00;1,0;0,0;15,0;29/03/2023;15:54:10
focos_ams_24h.2468c21e-38c8-36c2-a7eb-4ff35c0c90bf;Feature;geom;Point;[-66.54, 9.5386];-66,54;9,5386;GOES-16;Venezuela;Guárico;Monagas;2023-03-29 15:54:10-03:00;1,0;0,0;15,0;29/03/2023;15:54:10
focos_ams_24h.1c703d76-0cfc-3274-9a85-73402bbf9380;Feature;geom;Point;[-63.7396, 9.7201];-63,7396;9,7201;GOES-16;Venezuela;Monagas;Cedeño;2023-03-29 15:54:09-03:00;1,0;0,0;42,0;29/03/2023;15:54:09
focos_ams_24h.b13e84da-3d43-3731-9ba4-861bf61f4c47;Feature;geom;Point;[-63.5443, 9.8701];-63,5443;9,8701;GOES-16;Venezuela;Monagas;Cedeño;2023-03-29 15:54:09-03:00;1,0;0,0;14,0;29/03/2023;15:54:09
focos_ams_24h.8a5e3441-2873-3e0f-b73d-0d0a9f3fcaa4;Feature;geom;Point;[-63.9662, 9.7188];-63,9662;9,7188;GOES-16;Venezuela;Anzoátegui;Freites;2023-03-29 15:54:09-03:00;1,0;0,1;46,0;29/03/2023;15:54:09
focos_ams_24h.ee8b28a9-46bc-3749-b9ea-504223aff702;Feature;geom;Point;[-72.6445, 9.7996];-72,6445;9,7996;GOES-16;Venezuela;Zulia;Machiques de Perijá;2023-03-29 15:54:09-03:00;0,54;0,0;0,0;29/03/2023;15:54:09
focos_ams_24h.935c4c98-458c-314c-9c34-32adaeea1753;Feature;geom;Point;[-61.9097, 9.8621];-61,9097;9,8621;GOES-16;Venezuela;Delta Amacuro;Pedernales;2023-03-29 15:54:09-03:00;-999,0;0,0;0,0;29/03/2023;15:54:09
focos_ams_24h.0569a4e3-6189-3db4-af4d-a816754ea395;Feature;geom;Point;[-63.5435, 9.8887];-63,5435;9,8887;GOES-16;Venezuela;Monagas;Cedeño;2023-03-29 15:54:08-03:00;1,0;0,0;14,0;29/03/2023;15:54:08
focos_ams_24h.18a8991a-7095-35bc-854a-590db1dc8b07;Feature;geom;Point;[-63.4646, 9.9637];-63,4646;9,9637;GOES-16;Venezuela;Monagas;Piar;2023-03-29 15:54:08-03:00;1,0;0,0;15,0;29/03/2023;15:54:08
focos_ams_24h.6e1f1a8b-ab7f-3c8f-a24f-40d52320fde8;Feature;geom;Point;[-63.4457, 9.9638];-63,4457;9,9638;GOES-16;Venezuela;Monagas;Piar;2023-03-29 15:54:08-03:00;1,0;0,0;14,0;29/03/2023;15:54:08
focos_ams_24h.fe2558cc-5513-336d-ac69-6056e0248494;Feature;geom;Point;[-68.7391, 9.9014];-68,7391;9,9014;GOES-16;Venezuela;Cojedes;Anzoátegui;2023-03-29 15:54:08-03:00;1,0;0,0;0,0;29/03/2023;15:54:08
focos_ams_24h.3f2efada-4e26-3d55-bc4b-117fc9bc20e6;Feature;geom;Point;[-66.063, 9.8751];-66,063;9,8751;GOES-16;Venezuela;Guárico;Monagas;2023-03-29 15:54:08-03:00;1,0;0,0;17,0;29/03/2023;15:54:08
focos_ams_24h.1c75a5b0-2e36-3e59-a8dd-a2ecc1c165e8;Feature;geom;Point;[-63.4638, 9.9823];-63,4638;9,9823;GOES-16;Venezuela;Monagas;Piar;2023-03-29 15:54:08-03:00;1,0;0,0;15,0;29/03/2023;15:54:08
focos_ams_24h.819a929f-e5f1-341e-955b-0c8f96a65f75;Feature;geom;Point;[-63.4448, 9.9824];-63,4448;9,9824;GOES-16;Venezuela;Monagas;Piar;2023-03-29 15:54:08-03:00;1,0;0,0;14,0;29/03/2023;15:54:08
focos_ams_24h.dcee0481-fa9c-3bba-b0ff-1c2addae4134;Feature;geom;Point;[-67.0657, 10.0193];-67,0657;10,0193;GOES-16;Venezuela;Aragua;San Sebastián;2023-03-29 15:54:08-03:00;1,0;0,0;18,0;29/03/2023;15:54:08
focos_ams_24h.fe508815-bf2f-390e-b3b8-b34635279cc4;Feature;geom;Point;[-63.1719, 10.1519];-63,1719;10,1519;GOES-16;Venezuela;Monagas;Bolívar;2023-03-29 15:54:07-03:00;1,0;0,0;15,0;29/03/2023;15:54:07
focos_ams_24h.da267f21-7ae4-36c9-a4c6-f9af1c9a8fbd;Feature;geom;Point;[-63.1728, 10.1332];-63,1728;10,1332;GOES-16;Venezuela;Monagas;Bolívar;2023-03-29 15:54:07-03:00;1,0;0,0;15,0;29/03/2023;15:54:07
focos_ams_24h.b94c29bc-509c-30ec-84be-c3bd69e04bf0;Feature;geom;Point;[-74.7339, 10.188];-74,7339;10,188;GOES-16;Colombia;Magdalena;Pedraza;2023-03-29 15:54:07-03:00;-999,0;4,27;6,0;29/03/2023;15:54:07
focos_ams_24h.34d71738-a3d9-31ec-88dc-98dec52357f3;Feature;geom;Point;[-74.734, 10.1695];-74,734;10,1695;GOES-16;Colombia;Magdalena;Pedraza;2023-03-29 15:54:07-03:00;-999,0;4,71;6,0;29/03/2023;15:54:07
focos_ams_24h.261aad7a-6745-3cdd-bc39-a1f5ad33dd26;Feature;geom;Point;[-71.3886, 10.3404];-71,3886;10,3404;GOES-16;Venezuela;Zulia;Cabimas;2023-03-29 15:54:06-03:00;1,0;0,0;0,0;29/03/2023;15:54:06
focos_ams_24h.047691ae-2436-38b6-93ff-8aa6ff3fa79c;Feature;geom;Point;[-71.3833, 10.7128];-71,3833;10,7128;GOES-16;Venezuela;Zulia;Miranda;2023-03-29 15:54:04-03:00;1,0;0,0;11,0;29/03/2023;15:54:04
focos_ams_24h.328d1cc5-0add-3cba-87c6-5bc7c9723bb0;Feature;geom;Point;[-71.3836, 10.6941];-71,3836;10,6941;GOES-16;Venezuela;Zulia;Miranda;2023-03-29 15:54:04-03:00;1,0;0,0;9,0;29/03/2023;15:54:04
focos_ams_24h.d8a8e013-b730-38e1-a1dc-a63134a0595d;Feature;geom;Point;[-71.4021, 10.6941];-71,4021;10,6941;GOES-16;Venezuela;Zulia;Miranda;2023-03-29 15:54:04-03:00;1,0;0,0;10,0;29/03/2023;15:54:04
focos_ams_24h.5d21c93a-e317-3ef2-8fff-811d62d99960;Feature;geom;Point;[-71.4018, 10.7127];-71,4018;10,7127;GOES-16;Venezuela;Zulia;Miranda;2023-03-29 15:54:04-03:00;1,0;0,0;12,0;29/03/2023;15:54:04
focos_ams_24h.90baccaf-a3c9-315f-aedb-9d5f34608700;Feature;geom;Point;[-72.23, 10.8231];-72,23;10,8231;GOES-16;Venezuela;Zulia;Mara;2023-03-29 15:54:03-03:00;1,0;0,0;8,0;29/03/2023;15:54:03
focos_ams_24h.6170edaf-4861-3440-ab5c-36e34065608e;Feature;geom;Point;[-72.8712, 11.2327];-72,8712;11,2327;GOES-16;Colombia;La Guajira;Riohacha;2023-03-29 15:54:01-03:00;1,0;0,0;15,0;29/03/2023;15:54:01
focos_ams_24h.12ae482b-44f7-3320-9df0-c2984adaab2b;Feature;geom;Point;[-61.37847, -26.24916];-61,37847;-26,24916;NPP-375;Argentina;Chaco;Almirante Brown;2023-03-29 15:53:00-03:00;0,09;0,0;4,0;29/03/2023;15:53:00
focos_ams_24h.405f9755-60cf-3b19-b2a5-aac13fbbc765;Feature;geom;Point;[-61.37735, -26.24828];-61,37735;-26,24828;NPP-375;Argentina;Chaco;Almirante Brown;2023-03-29 15:53:00-03:00;0,09;0,0;4,0;29/03/2023;15:53:00
focos_ams_24h.22760b80-a41c-3f0f-8405-9fb8ec6d63fd;Feature;geom;Point;[-61.38533, -26.25047];-61,38533;-26,25047;NPP-375;Argentina;Chaco;Almirante Brown;2023-03-29 15:53:00-03:00;0,1;0,0;3,0;29/03/2023;15:53:00
focos_ams_24h.ae0c5458-0784-393f-98e6-2a788fea0218;Feature;geom;Point;[-61.38643, -26.25139];-61,38643;-26,25139;NPP-375;Argentina;Chaco;Almirante Brown;2023-03-29 15:53:00-03:00;0,1;0,0;3,0;29/03/2023;15:53:00
focos_ams_24h.4cbe09f1-741a-338a-aab7-8d5bf91be322;Feature;geom;Point;[-61.31359, -29.01567];-61,31359;-29,01567;NPP-375;Argentina;Santa Fe;Nueve de Julio;2023-03-29 15:51:00-03:00;0,57;0,0;5,0;29/03/2023;15:51:00
focos_ams_24h.2f87dee3-1385-3c13-8604-71dfd1ff837d;Feature;geom;Point;[-64.20147, -31.14958];-64,20147;-31,14958;NPP-375;Argentina;Córdoba;Colón;2023-03-29 15:51:00-03:00;0,1;0,0;4,0;29/03/2023;15:51:00
focos_ams_24h.6e3f4863-98d7-37b4-999f-97889c39ead3;Feature;geom;Point;[-61.30198, -27.73361];-61,30198;-27,73361;NPP-375;Argentina;Chaco;Fray Justo Santa María de Oro;2023-03-29 15:51:00-03:00;0,93;0,0;5,0;29/03/2023;15:51:00
focos_ams_24h.4d61254b-c351-3af6-8a75-a3abb748c82d;Feature;geom;Point;[-68.38641, -29.39606];-68,38641;-29,39606;NPP-375;Argentina;La Rioja;Coronel Felipe Varela;2023-03-29 15:51:00-03:00;1,0;0,0;13,0;29/03/2023;15:51:00
focos_ams_24h.ba958388-4b76-3454-a5b4-113daaffb97b;Feature;geom;Point;[-60.8689, -27.17515];-60,8689;-27,17515;NPP-375;Argentina;Chaco;Nueve de Julio;2023-03-29 15:51:00-03:00;1,0;0,0;4,0;29/03/2023;15:51:00
focos_ams_24h.1966c078-48f1-3821-958d-3bff40db493d;Feature;geom;Point;[-70.81268, -33.51643];-70,81268;-33,51643;NPP-375;Chile;Región Metropolitana de Santiago;Maipo;2023-03-29 15:51:00-03:00;1,0;0,26;62,0;29/03/2023;15:51:00
focos_ams_24h.530940f9-8947-3bad-95ec-f47bdd726577;Feature;geom;Point;[-71.26815, -34.88073];-71,26815;-34,88073;NPP-375;Chile;Maule;Curicó;2023-03-29 15:51:00-03:00;1,0;0,0;26,0;29/03/2023;15:51:00
focos_ams_24h.013ef0eb-18d5-38c3-943b-320f60f383ec;Feature;geom;Point;[-61.30183, -27.73673];-61,30183;-27,73673;NPP-375;Argentina;Chaco;Fray Justo Santa María de Oro;2023-03-29 15:51:00-03:00;0,93;0,0;5,0;29/03/2023;15:51:00
focos_ams_24h.5170dfde-5bb7-3647-9963-7bcd1c2f95fa;Feature;geom;Point;[-61.29438, -27.73462];-61,29438;-27,73462;NPP-375;Argentina;Chaco;Fray Justo Santa María de Oro;2023-03-29 15:51:00-03:00;0,93;0,0;4,0;29/03/2023;15:51:00
focos_ams_24h.4a1a033c-fdb6-3797-bcf2-d5e2708c1b4a;Feature;geom;Point;[-60.43073, -30.92312];-60,43073;-30,92312;NPP-375;Argentina;Santa Fe;San Justo;2023-03-29 15:51:00-03:00;0,26;3,65;1,0;29/03/2023;15:51:00
focos_ams_24h.63a4bc42-c030-3967-a741-f387b54753c5;Feature;geom;Point;[-71.35261, -34.43727];-71,35261;-34,43727;NPP-375;Chile;Libertador General Bernardo O'Higgins;Cachapoal;2023-03-29 15:51:00-03:00;1,0;0,0;87,0;29/03/2023;15:51:00
